"","V1","V2","V3","V4"
"37564","gene:ENSOKIG00005006886","prf1.3","Gene","Expression"
"37565","gene:ENSOKIG00005006919","stx1b.1","Gene","Expression"
"37566","gene:ENSOKIG00005007379","si:dkey-89b17.4.1","Gene","Expression"
"37567","gene:ENSOKIG00005007392","gene:ENSOKIG00005007392","Gene","Expression"
"37568","gene:ENSOKIG00005007406","MBTD1.2","Gene","Expression"
"37569","gene:ENSOKIG00005007456","gene:ENSOKIG00005007456","Gene","Expression"
"37570","gene:ENSOKIG00005007464","gene:ENSOKIG00005007464","Gene","Expression"
"37571","gene:ENSOKIG00005007478","UTP18","Gene","Expression"
"37572","gene:ENSOKIG00005007551","btr30","Gene","Expression"
"37573","gene:ENSOKIG00005007568","gene:ENSOKIG00005007568","Gene","Expression"
"37574","gene:ENSOKIG00005007660","zgc:158376","Gene","Expression"
"37575","gene:ENSOKIG00005007694","KPNB1","Gene","Expression"
"37576","gene:ENSOKIG00005007762","gene:ENSOKIG00005007762","Gene","Expression"
"37577","gene:ENSOKIG00005007764","gene:ENSOKIG00005007764","Gene","Expression"
"37578","gene:ENSOKIG00005007767","gene:ENSOKIG00005007767","Gene","Expression"
"37579","gene:ENSOKIG00005007779","SOCS7","Gene","Expression"
"37580","gene:ENSOKIG00005007796","SAMD14","Gene","Expression"
"37581","gene:ENSOKIG00005007839","mpp3a.1","Gene","Expression"
"37582","gene:ENSOKIG00005008059","gene:ENSOKIG00005008059","Gene","Expression"
"37583","gene:ENSOKIG00005008077","znf281a.1","Gene","Expression"
"37584","gene:ENSOKIG00005008091","gene:ENSOKIG00005008091","Gene","Expression"
"37585","gene:ENSOKIG00005008106","tmem98.1","Gene","Expression"
"37586","gene:ENSOKIG00005008186","svilc.1","Gene","Expression"
"37587","gene:ENSOKIG00005008366","gene:ENSOKIG00005008366","Gene","Expression"
"37588","gene:ENSOKIG00005008374","RETSAT","Gene","Expression"
"37589","gene:ENSOKIG00005008469","gene:ENSOKIG00005008469","Gene","Expression"
"37590","gene:ENSOKIG00005008485","nmt1a.1","Gene","Expression"
"37591","gene:ENSOKIG00005008665","plcd3a.1","Gene","Expression"
"37592","gene:ENSOKIG00005009033","HEXIM1","Gene","Expression"
"37593","gene:ENSOKIG00005009046","arhgap23a.1","Gene","Expression"
"37594","gene:ENSOKIG00005009072","gene:ENSOKIG00005009072","Gene","Expression"
"37595","gene:ENSOKIG00005009074","lasp1","Gene","Expression"
"37596","gene:ENSOKIG00005009087","PLXDC1.1","Gene","Expression"
"37597","gene:ENSOKIG00005019617","arl5c.1","Gene","Expression"
"37598","gene:ENSOKIG00005019697","cacnb1.1","Gene","Expression"
"37599","gene:ENSOKIG00005021051","rpl19.1","Gene","Expression"
"37600","gene:ENSOKIG00005021070","st8sia6.1","Gene","Expression"
"37601","gene:ENSOKIG00005021077","GJC1.2","Gene","Expression"
"37602","gene:ENSOKIG00005021090","eftud2.1","Gene","Expression"
"37603","gene:ENSOKIG00005021311","phospho1.1","Gene","Expression"
"37604","gene:ENSOKIG00005021313","znf652","Gene","Expression"
"37605","gene:ENSOKIG00005021323","phb.1","Gene","Expression"
"37606","gene:ENSOKIG00005021348","gene:ENSOKIG00005021348","Gene","Expression"
"37607","gene:ENSOKIG00005021357","vat1.1","Gene","Expression"
"37608","gene:ENSOKIG00005021377","rnd2.1","Gene","Expression"
"37609","gene:ENSOKIG00005021388","gene:ENSOKIG00005021388","Gene","Expression"
"37610","gene:ENSOKIG00005021510","mrc2.1","Gene","Expression"
"37611","gene:ENSOKIG00005023445","tlk2.1","Gene","Expression"
"37612","gene:ENSOKIG00005023799","mettl2a.1","Gene","Expression"
"37613","gene:ENSOKIG00005023844","gene:ENSOKIG00005023844","Gene","Expression"
"37614","gene:ENSOKIG00005023868","gene:ENSOKIG00005023868","Gene","Expression"
"37615","gene:ENSOKIG00005024207","itgb3a.1","Gene","Expression"
"37616","gene:ENSOKIG00005028935","rprml","Gene","Expression"
"37617","gene:ENSOKIG00005028942","gene:ENSOKIG00005028942","Gene","Expression"
"37618","gene:ENSOKIG00005028965","tcap","Gene","Expression"
"37619","gene:ENSOKIG00005028969","zgc:91968.1","Gene","Expression"
"37620","gene:ENSOKIG00005029045","stard3.1","Gene","Expression"
"37621","gene:ENSOKIG00005030296","ppp1r1b.1","Gene","Expression"
"37622","gene:ENSOKIG00005030313","NEUROD2.2","Gene","Expression"
"37623","gene:ENSOKIG00005030323","cdk12.1","Gene","Expression"
"37624","gene:ENSOKIG00005030489","gene:ENSOKIG00005030489","Gene","Expression"
"37625","gene:ENSOKIG00005030571","fbxl20.1","Gene","Expression"
"37626","gene:ENSOKIG00005031446","STAC2.2","Gene","Expression"
"37627","gene:ENSOKIG00005031456","si:dkey-208k4.2.1","Gene","Expression"
"37628","gene:ENSOKIG00005031514","ADAM11.1","Gene","Expression"
"37629","gene:ENSOKIG00005031742","gene:ENSOKIG00005031742","Gene","Expression"
"37630","gene:ENSOKIG00005031748","p3h4","Gene","Expression"
"37631","gene:ENSOKIG00005031766","fkbp10a.1","Gene","Expression"
"37632","gene:ENSOKIG00005031845","NT5C3B.2","Gene","Expression"
"37633","gene:ENSOKIG00005031871","KLHL10.2","Gene","Expression"
"37634","gene:ENSOKIG00005031949","KLHL11.2","Gene","Expression"
"37635","gene:ENSOKIG00005031994","aclya.1","Gene","Expression"
"37636","gene:ENSOKIG00005032262","gene:ENSOKIG00005032262","Gene","Expression"
"37637","gene:ENSOKIG00005032310","ttc25.1","Gene","Expression"
"37638","gene:ENSOKIG00005032572","gene:ENSOKIG00005032572","Gene","Expression"
"37639","gene:ENSOKIG00005032676","dnajc7.1","Gene","Expression"
"37640","gene:ENSOKIG00005034312","nkiras2.1","Gene","Expression"
"37641","gene:ENSOKIG00005034332","gene:ENSOKIG00005034332","Gene","Expression"
"37642","gene:ENSOKIG00005034340","znf385c.1","Gene","Expression"
"37643","gene:ENSOKIG00005034405","dhx58.1","Gene","Expression"
"37644","gene:ENSOKIG00005034933","kat2a.1","Gene","Expression"
"37645","gene:ENSOKIG00005036711","gene:ENSOKIG00005036711","Gene","Expression"
"37646","gene:ENSOKIG00005036751","kcnh4a.1","Gene","Expression"
"37647","gene:ENSOKIG00005036883","hcrt.1","Gene","Expression"
"37648","gene:ENSOKIG00005036893","si:ch211-210g13.5.1","Gene","Expression"
"37649","gene:ENSOKIG00005036900","U7.91","Gene","Expression"
"37650","gene:ENSOKIG00005036903","gene:ENSOKIG00005036903","Gene","Expression"
"37651","gene:ENSOKIG00005036907","gene:ENSOKIG00005036907","Gene","Expression"
"37652","gene:ENSOKIG00005036934","stat5a.1","Gene","Expression"
"37653","gene:ENSOKIG00005037136","gene:ENSOKIG00005037136","Gene","Expression"
"37654","gene:ENSOKIG00005037168","stat3.1","Gene","Expression"
"37655","gene:ENSOKIG00005037467","cavin1a.1","Gene","Expression"
"37656","gene:ENSOKIG00005037544","atp6v0a1a","Gene","Expression"
"37657","gene:ENSOKIG00005038205","stk17al","Gene","Expression"
"37658","gene:ENSOKIG00005038227","HSD17B1","Gene","Expression"
"37659","gene:ENSOKIG00005038236","gene:ENSOKIG00005038236","Gene","Expression"
"37660","gene:ENSOKIG00005038267","gene:ENSOKIG00005038267","Gene","Expression"
"37661","gene:ENSOKIG00005038285","mylk5.1","Gene","Expression"
"37662","gene:ENSOKIG00005038355","gene:ENSOKIG00005038355","Gene","Expression"
"37663","gene:ENSOKIG00005038402","fzd2.1","Gene","Expression"
"37664","gene:ENSOKIG00005038418","gene:ENSOKIG00005038418","Gene","Expression"
"37665","gene:ENSOKIG00005038432","ccdc43.1","Gene","Expression"
"37666","gene:ENSOKIG00005038446","C1QL1.2","Gene","Expression"
"37667","gene:ENSOKIG00005038465","gene:ENSOKIG00005038465","Gene","Expression"
"37668","gene:ENSOKIG00005038481","apnl.1","Gene","Expression"
"37669","gene:ENSOKIG00005038486","ramp2.1","Gene","Expression"
"37670","gene:ENSOKIG00005038492","EZH1.1","Gene","Expression"
"37671","gene:ENSOKIG00005038540","cntnap1.1","Gene","Expression"
"37672","gene:ENSOKIG00005039216","gene:ENSOKIG00005039216","Gene","Expression"
"37673","gene:ENSOKIG00005039223","PLEKHH3.1","Gene","Expression"
"37674","gene:ENSOKIG00005039239","tubg1.1","Gene","Expression"
"37675","gene:ENSOKIG00005039318","retreg3.1","Gene","Expression"
"37676","gene:ENSOKIG00005039331","psmc3ip.1","Gene","Expression"
"37677","gene:ENSOKIG00005039384","mlx.1","Gene","Expression"
"37678","gene:ENSOKIG00005039489","fmnl1a.1","Gene","Expression"
"37679","gene:ENSOKIG00005039988","SRCIN1.3","Gene","Expression"
"37680","gene:ENSOKIG00005040073","gene:ENSOKIG00005040073","Gene","Expression"
"37681","gene:ENSOKIG00005040083","gene:ENSOKIG00005040083","Gene","Expression"
"37682","gene:ENSOKIG00005040100","arf2a.1","Gene","Expression"
"37683","gene:ENSOKIG00005040147","wnt9b.1","Gene","Expression"
"37684","gene:ENSOKIG00005040194","gene:ENSOKIG00005040194","Gene","Expression"
"37685","gene:ENSOKIG00005040224","gpatch8.1","Gene","Expression"
"37686","gene:ENSOKIG00005040248","gene:ENSOKIG00005040248","Gene","Expression"
"37687","gene:ENSOKIG00005040257","gene:ENSOKIG00005040257","Gene","Expression"
"37688","gene:ENSOKIG00005040268","map3k14a.1","Gene","Expression"
"37689","gene:ENSOKIG00005040347","baxa.2","Gene","Expression"
"37690","gene:ENSOKIG00005040371","gene:ENSOKIG00005040371","Gene","Expression"
"37691","gene:ENSOKIG00005012810","gene:ENSOKIG00005012810","Gene","Expression"
"37692","gene:ENSOKIG00005012813","gene:ENSOKIG00005012813","Gene","Expression"
"37693","gene:ENSOKIG00005012815","gene:ENSOKIG00005012815","Gene","Expression"
"37694","gene:ENSOKIG00005012818","gene:ENSOKIG00005012818","Gene","Expression"
"37695","gene:ENSOKIG00005012845","lfng.1","Gene","Expression"
"37696","gene:ENSOKIG00005012888","ttyh3a.1","Gene","Expression"
"37697","gene:ENSOKIG00005013231","snx8a.1","Gene","Expression"
"37698","gene:ENSOKIG00005013319","nudt1.1","Gene","Expression"
"37699","gene:ENSOKIG00005013333","mrm2.1","Gene","Expression"
"37700","gene:ENSOKIG00005013348","ELFN1.1","Gene","Expression"
"37701","gene:ENSOKIG00005013352","gene:ENSOKIG00005013352","Gene","Expression"
"37702","gene:ENSOKIG00005013364","psmg3.1","Gene","Expression"
"37703","gene:ENSOKIG00005013399","tmem184a.1","Gene","Expression"
"37704","gene:ENSOKIG00005013470","mafk.1","Gene","Expression"
"37705","gene:ENSOKIG00005013521","ints1","Gene","Expression"
"37706","gene:ENSOKIG00005013745","si:dkey-43p13.5","Gene","Expression"
"37707","gene:ENSOKIG00005013763","micall2a.1","Gene","Expression"
"37708","gene:ENSOKIG00005013778","uncx.1","Gene","Expression"
"37709","gene:ENSOKIG00005013794","zfand2a.1","Gene","Expression"
"37710","gene:ENSOKIG00005013823","gene:ENSOKIG00005013823","Gene","Expression"
"37711","gene:ENSOKIG00005013855","axin1.1","Gene","Expression"
"37712","gene:ENSOKIG00005013965","MIR365A.1","Gene","Expression"
"37713","gene:ENSOKIG00005013966","zgc:92162.1","Gene","Expression"
"37714","gene:ENSOKIG00005014068","zc3h7a.1","Gene","Expression"
"37715","gene:ENSOKIG00005015134","rmi2.1","Gene","Expression"
"37716","gene:ENSOKIG00005015137","gene:ENSOKIG00005015137","Gene","Expression"
"37717","gene:ENSOKIG00005015159","gene:ENSOKIG00005015159","Gene","Expression"
"37718","gene:ENSOKIG00005015166","ubfd1.1","Gene","Expression"
"37719","gene:ENSOKIG00005015189","gene:ENSOKIG00005015189","Gene","Expression"
"37720","gene:ENSOKIG00005015303","gene:ENSOKIG00005015303","Gene","Expression"
"37721","gene:ENSOKIG00005015414","kdm8.1","Gene","Expression"
"37722","gene:ENSOKIG00005015402","kdm8.2","Gene","Expression"
"37723","gene:ENSOKIG00005015431","nsmce1.1","Gene","Expression"
"37724","gene:ENSOKIG00005015458","hs3st4.1","Gene","Expression"
"37725","gene:ENSOKIG00005015464","hs3st2.1","Gene","Expression"
"37726","gene:ENSOKIG00005015477","usp31.1","Gene","Expression"
"37727","gene:ENSOKIG00005015520","il21r.1.1","Gene","Expression"
"37728","gene:ENSOKIG00005015527","gene:ENSOKIG00005015527","Gene","Expression"
"37729","gene:ENSOKIG00005015549","pdpk1a.1","Gene","Expression"
"37730","gene:ENSOKIG00005015718","kctd5a.1","Gene","Expression"
"37731","gene:ENSOKIG00005015749","ube2ia.1","Gene","Expression"
"37732","gene:ENSOKIG00005015795","gpr146","Gene","Expression"
"37733","gene:ENSOKIG00005015801","gper1.1","Gene","Expression"
"37734","gene:ENSOKIG00005016084","MYOF.2","Gene","Expression"
"37735","gene:ENSOKIG00005020338","unkl.1","Gene","Expression"
"37736","gene:ENSOKIG00005020667","igfals.1","Gene","Expression"
"37737","gene:ENSOKIG00005020672","shisa9b.1","Gene","Expression"
"37738","gene:ENSOKIG00005020681","mrtfbb.1","Gene","Expression"
"37739","gene:ENSOKIG00005020699","gene:ENSOKIG00005020699","Gene","Expression"
"37740","gene:ENSOKIG00005020709","snrnp25.1","Gene","Expression"
"37741","gene:ENSOKIG00005020729","polr3k.1","Gene","Expression"
"37742","gene:ENSOKIG00005020759","cdip1.1","Gene","Expression"
"37743","gene:ENSOKIG00005020773","ubald1b.1","Gene","Expression"
"37744","gene:ENSOKIG00005020973","mgrn1b.1","Gene","Expression"
"37745","gene:ENSOKIG00005023385","gene:ENSOKIG00005023385","Gene","Expression"
"37746","gene:ENSOKIG00005023391","gene:ENSOKIG00005023391","Gene","Expression"
"37747","gene:ENSOKIG00005023398","aanat2.1","Gene","Expression"
"37748","gene:ENSOKIG00005023428","rhbdf1a.1","Gene","Expression"
"37749","gene:ENSOKIG00005023524","mpg.1","Gene","Expression"
"37750","gene:ENSOKIG00005023558","nprl3.1","Gene","Expression"
"37751","gene:ENSOKIG00005023896","gene:ENSOKIG00005023896","Gene","Expression"
"37752","gene:ENSOKIG00005023957","hbba2.1","Gene","Expression"
"37753","gene:ENSOKIG00005024058","HBE1.2","Gene","Expression"
"37754","gene:ENSOKIG00005024134","gene:ENSOKIG00005024134","Gene","Expression"
"37755","gene:ENSOKIG00005024210","gene:ENSOKIG00005024210","Gene","Expression"
"37756","gene:ENSOKIG00005024221","gene:ENSOKIG00005024221","Gene","Expression"
"37757","gene:ENSOKIG00005024235","HBE1.3","Gene","Expression"
"37758","gene:ENSOKIG00005024245","gene:ENSOKIG00005024245","Gene","Expression"
"37759","gene:ENSOKIG00005024259","HBE1.4","Gene","Expression"
"37760","gene:ENSOKIG00005024268","hbae3.1","Gene","Expression"
"37761","gene:ENSOKIG00005024281","HBE1.5","Gene","Expression"
"37762","gene:ENSOKIG00005024310","kank2.1","Gene","Expression"
"37763","gene:ENSOKIG00005024565","dock6.1","Gene","Expression"
"37764","gene:ENSOKIG00005027809","elavl3.1","Gene","Expression"
"37765","gene:ENSOKIG00005027951","prkcsh.1","Gene","Expression"
"37766","gene:ENSOKIG00005028072","pde4a.1","Gene","Expression"
"37767","gene:ENSOKIG00005028171","raver1.1","Gene","Expression"
"37768","gene:ENSOKIG00005028483","tyk2.1","Gene","Expression"
"37769","gene:ENSOKIG00005032376","CDC37.1","Gene","Expression"
"37770","gene:ENSOKIG00005032424","si:ch211-66e2.5.1","Gene","Expression"
"37771","gene:ENSOKIG00005032437","gene:ENSOKIG00005032437","Gene","Expression"
"37772","gene:ENSOKIG00005032448","gene:ENSOKIG00005032448","Gene","Expression"
"37773","gene:ENSOKIG00005032606","dnmt1.1","Gene","Expression"
"37774","gene:ENSOKIG00005035630","eif3g.1","Gene","Expression"
"37775","gene:ENSOKIG00005035741","p2ry11","Gene","Expression"
"37776","gene:ENSOKIG00005035749","ppan.1","Gene","Expression"
"37777","gene:ENSOKIG00005035865","gene:ENSOKIG00005035865","Gene","Expression"
"37778","gene:ENSOKIG00005035873","gene:ENSOKIG00005035873","Gene","Expression"
"37779","gene:ENSOKIG00005035887","gene:ENSOKIG00005035887","Gene","Expression"
"37780","gene:ENSOKIG00005035938","trip10a.1","Gene","Expression"
"37781","gene:ENSOKIG00005036211","olfm2a.1","Gene","Expression"
"37782","gene:ENSOKIG00005036232","col5a3a.1","Gene","Expression"
"37783","gene:ENSOKIG00005036547","rdh8a.1","Gene","Expression"
"37784","gene:ENSOKIG00005001745","notch3.1","Gene","Expression"
"37785","gene:ENSOKIG00005002056","shfl.1","Gene","Expression"
"37786","gene:ENSOKIG00005002083","gene:ENSOKIG00005002083","Gene","Expression"
"37787","gene:ENSOKIG00005002277","KAT7","Gene","Expression"
"37788","gene:ENSOKIG00005002838","g6pcb.1","Gene","Expression"
"37789","gene:ENSOKIG00005002934","gene:ENSOKIG00005002934","Gene","Expression"
"37790","gene:ENSOKIG00005002942","PSME3.1","Gene","Expression"
"37791","gene:ENSOKIG00005002954","nbr1b.1","Gene","Expression"
"37792","gene:ENSOKIG00005002980","gene:ENSOKIG00005002980","Gene","Expression"
"37793","gene:ENSOKIG00005002991","ARL4D","Gene","Expression"
"37794","gene:ENSOKIG00005003002","CA10.1","Gene","Expression"
"37795","gene:ENSOKIG00005003065","smarce1","Gene","Expression"
"37796","gene:ENSOKIG00005003264","gene:ENSOKIG00005003264","Gene","Expression"
"37797","gene:ENSOKIG00005003270","rpl23","Gene","Expression"
"37798","gene:ENSOKIG00005003287","gene:ENSOKIG00005003287","Gene","Expression"
"37799","gene:ENSOKIG00005003302","gene:ENSOKIG00005003302","Gene","Expression"
"37800","gene:ENSOKIG00005003309","wnk4b","Gene","Expression"
"37801","gene:ENSOKIG00005003321","gene:ENSOKIG00005003321","Gene","Expression"
"37802","gene:ENSOKIG00005003327","gene:ENSOKIG00005003327","Gene","Expression"
"37803","gene:ENSOKIG00005003336","gene:ENSOKIG00005003336","Gene","Expression"
"37804","gene:ENSOKIG00005003343","gene:ENSOKIG00005003343","Gene","Expression"
"37805","gene:ENSOKIG00005003589","tanc2a.1","Gene","Expression"
"37806","gene:ENSOKIG00005005597","cyb561.1","Gene","Expression"
"37807","gene:ENSOKIG00005005672","hdac5.1","Gene","Expression"
"37808","gene:ENSOKIG00005006606","lsm12a.1","Gene","Expression"
"37809","gene:ENSOKIG00005006619","si:ch211-237i5.4.1","Gene","Expression"
"37810","gene:ENSOKIG00005006629","mrtfaa.1","Gene","Expression"
"37811","gene:ENSOKIG00005006660","gene:ENSOKIG00005006660","Gene","Expression"
"37812","gene:ENSOKIG00005006670","gene:ENSOKIG00005006670","Gene","Expression"
"37813","gene:ENSOKIG00005006679","desi1a.1","Gene","Expression"
"37814","gene:ENSOKIG00005006689","cbx7a.1","Gene","Expression"
"37815","gene:ENSOKIG00005006736","ep300b.1","Gene","Expression"
"37816","gene:ENSOKIG00005007300","xpnpep3.1","Gene","Expression"
"37817","gene:ENSOKIG00005007340","st13.1","Gene","Expression"
"37818","gene:ENSOKIG00005007592","rbx1.1","Gene","Expression"
"37819","gene:ENSOKIG00005007651","RANGAP1","Gene","Expression"
"37820","gene:ENSOKIG00005007803","gene:ENSOKIG00005007803","Gene","Expression"
"37821","gene:ENSOKIG00005007813","ZC3H7B","Gene","Expression"
"37822","gene:ENSOKIG00005007826","tefb.1","Gene","Expression"
"37823","gene:ENSOKIG00005007920","ACO2.1","Gene","Expression"
"37824","gene:ENSOKIG00005008752","polr3h.1","Gene","Expression"
"37825","gene:ENSOKIG00005008797","CSDC2.3","Gene","Expression"
"37826","gene:ENSOKIG00005008818","PMM1.1","Gene","Expression"
"37827","gene:ENSOKIG00005009011","gucy2c","Gene","Expression"
"37828","gene:ENSOKIG00005010551","gene:ENSOKIG00005010551","Gene","Expression"
"37829","gene:ENSOKIG00005010559","plbd1.1","Gene","Expression"
"37830","gene:ENSOKIG00005010599","pick1.1","Gene","Expression"
"37831","gene:ENSOKIG00005010676","LGALS2.1","Gene","Expression"
"37832","gene:ENSOKIG00005010683","gene:ENSOKIG00005010683","Gene","Expression"
"37833","gene:ENSOKIG00005010699","cdc42ep1b.1","Gene","Expression"
"37834","gene:ENSOKIG00005010707","CARD10.1","Gene","Expression"
"37835","gene:ENSOKIG00005010727","gene:ENSOKIG00005010727","Gene","Expression"
"37836","gene:ENSOKIG00005010733","gene:ENSOKIG00005010733","Gene","Expression"
"37837","gene:ENSOKIG00005010746","gene:ENSOKIG00005010746","Gene","Expression"
"37838","gene:ENSOKIG00005010793","TMEM184B.2","Gene","Expression"
"37839","gene:ENSOKIG00005011300","GGA1.2","Gene","Expression"
"37840","gene:ENSOKIG00005011673","gene:ENSOKIG00005011673","Gene","Expression"
"37841","gene:ENSOKIG00005011700","POLR2F","Gene","Expression"
"37842","gene:ENSOKIG00005011721","sox10.1","Gene","Expression"
